Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
C(=Cc1ccccc1)C(C=Cc1ccccc1)=NNC1=NCCCN1	33.96464677290482	37.42147705496167	9.906755787754339	5.879381682249821	15.487106577997396	22
C(=Cc1ccccc1)CCCN1CCCN(CCCC=Cc2ccccc2)CC1	28.06801879882812	28.06801879882812	18.822437499214136	6.268540914514053	14.66754585641434	1
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	19.218537597656262	19.76045682232479	6.274205702880341	3.3897165080522083	7.72516412933964	3
C(=Cc1ccccc1)CNCc1cccc2ccccc12	17.911812337239592	23.578605044699227	5.032081982090752	2.410228180146426	5.273916599436926	3
C(=Cc1ccccc1)COC1CCCC(COC2CCCO2)O1	11.740366210937495	11.740366210937495	10.02464774874055	2.622022112501674	6.135180434509787	1
C(=Cc1ccccc1)COC1CCCCO1	18.046395263671876	18.302158759615658	22.375537835953406	4.030372356546337	9.430531309318393	2
C(=Cc1ccccc1)Cc1ccccc1	21.74184020996094	21.74184020996094	9.480177993355255	4.8556905953995315	11.361665408879867	1
C(=Cc1ccccc1)c1ccccc1	104.4665625476161	186.56605737127742	13.227612943499299	7.404170744535236	15.907233994621915	47
C(=Cc1ccccn1)c1ccccc1	38.170286865234374	38.170286865234374	51.04344325385715	8.524720132489364	19.946702934789624	1
C(=Cc1cccs1)C1=NCCCN1	54.20975341796873	54.54657546939585	20.722382805033916	5.611775716145832	11.510875513287836	2
C(=Cc1ccnc2ccccc12)c1ccc(CSCCc2ccccc2)cc1	6.909653320312486	6.909653320312486	2.1839038276533667	1.5431600232965175	3.610787695918189	1
C(=Cc1ccnc2ccccc12)c1ccccc1	73.86189697265625	73.86189697265625	70.16424144832929	16.495867646206953	38.59812011147076	1
C(=Cc1cncn1Cc1ccccc1)Cc1cccs1	188.66561079915363	214.30665937745232	48.149142856702156	18.040492021938555	40.001064509671906	5
C(=Cc1n[nH]c2cc(Sc3ccccc3)ccc12)c1ccccn1	35.249747924804694	35.249747924804694	24.899165024231614	7.872464696445573	18.420512606173176	1
C(=Cc1nc(COc2ccc(CCCCn3ccnn3)cc2)co1)c1ccccc1	23.504982910156286	23.504982910156286	7.663585442325416	5.249460181828722	12.283033482339942	1
C(=Cn1cncn1)c1ccccc1	15.042977823893228	20.851469125648187	3.8514059734850017	2.502116659417577	5.683118621178665	45
C(=NC=NCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1	219.41102294921876	232.14288533456445	48.381398234447964	16.985520649757074	29.250098379846477	2
C(=NC=Nc1ccccc1)N1CCCC1	93.77001220703124	93.77001220703124	52.146597823952426	20.942025238304282	49.001533163451754	1
C(=NCCCCCCOc1ccccc1)Nc1cc[nH+]cc1	6.438488769531261	6.438488769531261	2.9093939311031454	1.4379329930166298	3.364570543790978	1
C(=NCCCCCCOc1ccccc1)Nc1ccncc1	5.749605712890627	5.749605712890627	2.856095431369841	1.284082033430996	3.004579911911921	1
C(=NCc1ccccc1)Nc1cccc2ncccc12	8.533931274414073	8.533931274414073	5.436317540077764	1.9059164003962106	4.459589014817925	1
C(=NN1CCN(CCCC(c2ccccc2)c2ccccc2)CC1)c1cccnc1	32.451555786132815	32.451555786132815	21.4286554319419	7.247533452325534	16.95825722565656	1
C(=NN1CCN(Cc2ccccc2)CC1)c1cnn(-c2ccccc2)c1	23.82652526855469	23.82652526855469	14.283631238267901	5.321271500034547	12.451062345381215	1
C(=NN=Cc1ccccc1)NN=Cc1ccccc1	26.827950744628886	31.480222354622228	4.2804116735063475	2.7759221866585606	5.599039992020375	4
C(=NN=Cc1ccccc1)c1ccccc1	370.9272216796876	370.9272216796876	17.419330406672657	10.10150385837929	27.251744437254636	1
