cc_id	mean_MAE	std_MAE	mean_RMSE	std_RMSE	mean_MRE	std_MRE	mean_rel_max_rt_error	std_rel_max_rt_error	mean_rel_mean_rt_error	std_rel_mean_rt_error
cc_193	33.16438584177118	5.470929500276169	42.76470576223395	7.275765717809693	12.469827193575169	2.5780527377035485	4.884442228308813	0.8057570915603067	15.880427846081545	2.6196987815377177
cc_2	82.51977643518639	17.98714255375828	105.9596301547229	23.628270541290444	28.570251255684514	10.37530777857244	7.574791301192068	1.651105429939258	52.497921380260365	11.443167158655724
cc_20	28.27374218923325	3.713173996477392	39.542540248975705	6.206483386279651	11.684975319844641	2.365780078102288	6.4016986345227656	0.8407313309961039	11.18656074258789	1.4691244682569773
cc_21	22.986073179623276	3.789036965806133	33.55921178244221	10.640338403477624	11.833386189629762	2.8935225934078708	5.768727897310466	0.9509202845470391	12.020652567457962	1.9814909913184693
cc_22	23.615475663454728	4.114462576285292	33.802124630052155	5.962892535590497	9.705653335111826	1.3227337469799543	5.424355858015143	0.9450713378090069	9.84234514220003	1.7148060588562875
cc_23	241.81729893539892	119.09177441802447	338.1376819394061	205.38242488621364	178.31305630374823	71.84766274982339	10.978720554589982	5.406872533279965	95.38638494631704	46.976514453634536
cc_24	258.8282454952117	89.11023161596059	305.9287267462825	86.98420749456284	52.46350867025384	39.36600863688604	16.396062681820077	5.644889878117356	91.24531799960978	31.414235356193483
cc_25	346.23283391988497	100.03646538043202	418.84640880044486	94.96956127152642	27.81040716869511	10.317348523212871	14.081374407023143	4.0685076208082	37.93540185508719	10.960611307150941
cc_26	16.446111732323732	0.8012151455734613	23.892932119976827	1.8142109269737094	11.538812932763523	0.7519270478604917	3.672974748151629	0.17893852634747676	8.594268791199601	0.4186921767717752
cc_27	187.90583272298176	44.40439423270661	282.2675466907236	71.0686309677762	71.02913627155134	19.667290795721676	8.384909983176339	1.9814544503662026	46.66607452229483	11.027751189797993
cc_28	208.03338794708253	83.87650962663322	258.1157981163611	98.4716865339857	19.76754817607641	9.27505592239494	9.177403738621956	3.700216588434499	28.580816332734834	11.523434482927621
cc_29	264.8256332397461	84.51011967528308	332.36525454019886	114.86540968184192	26.025558758673576	8.334266231726563	11.402119746824512	3.6385998310205405	36.998694345826145	11.806878543982691
cc_3	77.39281228718006	12.86444420513621	107.3785592866364	24.50551241908996	22.26363884769978	5.2365016996549	6.750943151359041	1.1221601714180218	39.68440074282434	6.596449257793613
cc_30	226.269548034668	96.02369401549154	276.8615309626624	115.23565397183269	28.01070508006942	14.709873753839682	12.55379205696116	5.327546272497311	45.154389332844005	19.162504642865436
cc_31	235.26513780205795	108.44573365369031	276.59405065388756	126.11891405629007	22.93378597976406	12.655144627146345	10.55189889675538	4.863909833767954	46.26243939423776	21.32472421365955
cc_32	233.20354431152342	60.63476596783717	288.64931097465535	78.03247960044396	32.24464603184646	15.069903410705964	12.007184857971549	3.1219630299576346	46.03978503176508	11.970708244817464
