Bemis-Murcko scaffold	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
O=C1C=CC2C(=C1)CCC1C2CCC2C(OC(=O)CCC3CCCC3)CCC21	26.128293457031248	26.128293457031248	6.683453588026615	5.835334432962134	13.65390073227603	1
O=C1C=CC2C(=C1)CCC1C2CCC2C(OC(=O)c3ccco3)CCC21	20.77335296630858	23.498656015943805	4.333932266001723	2.7906856563415063	6.070933666302376	4
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC(C3CCCCC3)OC12	26.80152191162111	30.344804417479537	8.121905938055905	5.9856891887665515	14.005710715742053	2
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC(c3ccccc3)OC12	81.52053222656252	81.52053222656252	9.371253273544376	5.720739103618422	11.747556376405882	1
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC3(CCCC3)OC12	17.54152246093753	20.32665102712113	3.4158916146949077	2.239324736141127	4.724334083599597	5
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC=NC12	105.52256164550784	109.01463952921131	14.67650166474148	8.708041140741418	17.969979867549906	2
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12	35.05059377034505	55.99309020320332	5.556847667096941	3.2690950809958794	6.66183692631404	30
O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21	29.749075927734374	32.113582413410036	8.721587188663353	4.149954717265025	9.172355223341965	10
O=C1C=CC2C(=C1)CCC1C3CCCC3CC3OC321	24.363498535156253	24.363498535156253	12.683376820842446	5.441195849373829	12.731669254903306	1
O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21	40.07157930669097	58.93140167022819	6.69053772732796	3.9687467752951715	7.991960606421176	97
O=C1C=CC2C(=CCC3C4CCCC4CC(=O)C23)C1	38.0677284749349	46.03041617714944	9.512503687435272	5.2327399968947725	11.073653424710898	6
O=C1C=CC2C(=O)C3=Cc4cc(NC(=O)CN5CCCC5)ccc4CC3CC2C1	10.88867797851563	10.88867797851563	13.809356979728129	2.4318112333651127	5.690112462525326	1
O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1	45.561511149088545	59.68245657958206	26.320335678715644	6.204734281802723	13.383696948920926	15
O=C1C=CC2C(CC=C3C4CCCC4CCC32)C1	1.8213623046874545	1.8213623046874545	0.2105134425205102	0.14968460755156596	0.2874013877231999	1
O=C1C=CC2C(CCC3C2CC(=O)C2C4CCCCC4CCC32)C1	10.219675292968759	10.219675292968759	3.1109175650570027	2.28240023516365	5.340510745401894	1
O=C1C=CC2C(CCC3C2CCC2C(C(=O)NCc4nc5ncccc5[nH]4)CCC23)N1	67.14326782226564	68.01297639812518	28.317207661734447	10.683852666524464	24.433077866770358	2
