cc	MAE	RMSE	MRE	Mean_relative_error_max	Mean_relative_error_mean	n molecules test
cc_46	32.43707024728875	43.14819968553965	12.262402879765162	5.505273293837194	14.893097614530298	380
cc_47	31.095676641617235	41.43231414552491	11.899018489701326	5.748239544812413	14.919789770422671	374
cc_49	152.13624478294736	228.60081306499606	26.53463289090689	8.704442429508376	30.135244586595274	84
cc_5	78.26111718854335	109.70514148619526	24.417939438053217	6.956543750092742	46.6467992942636	117
cc_50	129.866935546875	172.08190746207717	14.907196490700391	7.198034339146159	25.932063112028736	50
cc_51	150.56844775390627	194.90759369795097	26.689796083409988	9.412881204920371	37.469918716509675	50
cc_52	116.67397811324507	158.14567693420094	16.321458088265	6.837434254175167	25.720084814324427	54
cc_53	163.91477702512574	205.00338808357472	20.07036191259634	8.465797801111755	31.82130121798968	59
cc_54	215.1321678161621	251.94811319136625	28.463389706635233	12.510593615734017	34.540407971229	44
cc_55	115.38767589202357	158.94532708987055	12.896317134029047	6.682167934446582	25.020789532557814	53
cc_56	140.53369491012012	191.52087035805766	21.469919249129475	7.636870715689604	31.294617334498234	54
cc_57	105.13627210828992	143.11919200689354	14.634899322286106	6.545652602931757	27.53628037722687	45
cc_58	144.7811200987618	196.17148820741994	22.467956918030495	7.929736011543532	33.78993365896149	53
cc_59	114.78699048630733	153.3097843312148	16.894327724384347	7.534921260752746	32.160202710692694	47
cc_6	68.5951024568998	89.710944791583	24.69745270793715	6.259819534303687	46.24819490722718	104
cc_60	111.70021415378739	149.1302965617984	14.289609660441316	7.05980370078292	29.716914790696247	46
cc_61	139.2980344332182	191.58659349317477	23.158178996988138	7.746526216951294	32.93812293258875	52
cc_62	112.7470756063656	155.35787176175762	23.154477120952897	7.36620120255884	28.4221904412843	49
cc_63	26.943651906483208	35.23738406922525	12.854088219841111	4.664113679975628	14.390402911248076	201
cc_64	26.936996164845898	37.16868598949136	10.430179956064679	4.948197245461975	11.203947114371596	364
cc_65	26.7990445369123	36.36807589245073	12.166016708868186	5.079617221447419	12.94806792721338	332
cc_66	27.875646763538587	38.892598974876286	11.013619194681475	4.95884419602565	11.87361622770946	359
cc_67	26.33410192541174	35.16607960563001	12.507736944241103	5.363579356676797	13.746402626041386	333
cc_68	27.391131572669046	37.23608777006886	11.584021412115273	5.087694857288356	12.248543600643215	351
cc_69	163.03876062612062	214.99540338536275	27.81385750310816	12.37391929463575	19.96786427312847	61
cc_7	77.16081092612258	99.19211855414174	30.673960168318846	7.197836840123374	56.067072955863246	103
